"","GEOID","CSAFP","CBSAFP","NAME","NAMELSAD","LSAD","MEMI","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON","ENTRE","IMMIG","ImmiEnter","TOTAL","IMMIGRate","EntreRate","ImmigOwnEntreRate"
"77",36780,118,36780,"Oshkosh-Neenah, WI","Oshkosh-Neenah, WI Metro Area","M1",1,"G3110",1125314828,373176432,44.0857068,-88.6681488,46,0,0,498,0,9.23694779116466,0
"78",37860,NA,37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area","M1",1,"G3110",4321779039,983764582,30.6554013,-87.1618275,57,42,12,1005,4.17910447761194,5.67164179104478,1.19402985074627
"79",34980,400,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","M1",1,"G3110",16321410263,197967875,36.0885065,-86.7266015,312,248,20,3282,7.55636806825107,9.50639853747715,0.60938452163315
"80",35660,515,35660,"Niles-Benton Harbor, MI","Niles-Benton Harbor, MI Metro Area","M1",1,"G3110",1470458178,2625533765,41.7926389,-86.7418216,23,10,0,350,2.85714285714286,6.57142857142857,0
"81",34740,266,34740,"Muskegon, MI","Muskegon, MI Metro Area","M1",1,"G3110",1295054226,2486391831,43.2892579,-86.751892,51,0,0,616,0,8.27922077922078,0
"82",37460,NA,37460,"Panama City, FL","Panama City, FL Metro Area","M1",1,"G3110",3398182520,1205718482,30.1010953,-85.4749707,1,22,0,416,5.28846153846154,0.240384615384615,0
"83",36100,NA,36100,"Ocala, FL","Ocala, FL Metro Area","M1",1,"G3110",4112985503,193293405,29.2028047,-82.0431004,13,28,0,515,5.4368932038835,2.52427184466019,0
"84",39460,412,39460,"Punta Gorda, FL","Punta Gorda, FL Metro Area","M1",1,"G3110",1764034033,458806771,26.8689328,-81.9410769,19,30,7,302,9.93377483443709,6.29139072847682,2.31788079470199
"85",34940,162,34940,"Naples-Immokalee-Marco Island, FL","Naples-Immokalee-Marco Island, FL Metro Area","M1",1,"G3110",5176959832,792901545,26.118786,-81.4009553,83,188,31,508,37.007874015748,16.3385826771654,6.10236220472441
"86",36740,422,36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area","M1",1,"G3110",9012049786,1377779539,28.434348,-81.3558763,282,816,92,4415,18.4824462061155,6.38731596828992,2.08380520951302
"87",37340,NA,37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area","M1",1,"G3110",2629960540,1402786334,28.2983043,-80.7003309,69,78,3,1032,7.55813953488372,6.68604651162791,0.290697674418605
"88",38940,370,38940,"Port St. Lucie, FL","Port St. Lucie, FL Metro Area","M1",1,"G3110",2888882297,843124181,27.2326989,-80.4267701,61,143,10,805,17.7639751552795,7.57763975155279,1.24223602484472
"89",38300,430,38300,"Pittsburgh, PA","Pittsburgh, PA Metro Area","M1",1,"G3110",13678958451,157924987,40.4343378,-79.8280615,289,205,37,5260,3.89733840304183,5.49429657794677,0.703422053231939
"90",34820,396,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","M1",1,"G3110",5136165448,833808418,33.9690951,-78.6127235,55,54,7,847,6.3754427390791,6.49350649350649,0.826446280991736
"91",37980,428,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","M1",1,"G3110",11920145588,693341961,39.8951304,-75.3120032,1079,2685,153,20655,12.9992737835875,5.2239167271847,0.740740740740741
"92",36140,428,36140,"Ocean City, NJ","Ocean City, NJ Metro Area","M1",1,"G3110",651209688,955666476,39.0861425,-74.8477158,5,2,0,176,1.13636363636364,2.84090909090909,0
"93",35620,408,35620,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area","M1",1,"G3110",21478408908,6689374328,40.8987884,-73.9031302,2298,14994,891,41387,36.2287674873753,5.55246816633242,2.15284992872158
"94",39300,148,39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area","M1",1,"G3110",4110362048,1681136832,41.7016138,-71.2892856,1036,2563,155,16471,15.5606824115111,6.28984275393115,0.941047902373869
"95",33460,378,33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","M1",1,"G3110",19781159640,1248717247,45.0612031,-93.3515965,922,1734,78,14336,12.0954241071429,6.43136160714286,0.544084821428571
"96",33340,376,33340,"Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI Metro Area","M1",1,"G3110",3767864626,4835860493,43.0176524,-87.4815485,265,463,25,4769,9.70853428391696,5.55672048647515,0.524218913818411
"97",21660,NA,21660,"Eugene, OR","Eugene, OR Metro Area","M1",1,"G3110",11792794737,436681302,43.9283286,-122.8976901,88,83,0,1366,6.07613469985359,6.44216691068814,0
"98",32780,366,32780,"Medford, OR","Medford, OR Metro Area","M1",1,"G3110",7209372699,46860852,42.4116284,-122.6756846,54,60,5,651,9.21658986175115,8.29493087557604,0.768049155145929
"99",33700,382,33700,"Modesto, CA","Modesto, CA Metro Area","M1",1,"G3110",3870867629,51101821,37.5623842,-121.0026557,73,407,26,1380,29.4927536231884,5.28985507246377,1.88405797101449
"100",32900,382,32900,"Merced, CA","Merced, CA Metro Area","M1",1,"G3110",5011540709,112771056,37.1948063,-120.7228019,41,215,5,614,35.0162866449511,6.67752442996743,0.814332247557003
"101",31460,260,31460,"Madera, CA","Madera, CA Metro Area","M1",1,"G3110",5535058332,41957139,37.2098213,-119.7498023,20,284,9,701,40.5135520684736,2.85306704707561,1.28388017118402
"102",23420,260,23420,"Fresno, CA","Fresno, CA Metro Area","M1",1,"G3110",15433278958,135402551,36.7610058,-119.6550193,103,418,28,1966,21.2614445574771,5.23906408952187,1.42421159715158
"103",31080,348,31080,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area","M1",1,"G3110",12558589615,2202092049,34.1090244,-118.1825492,2432,13592,1126,29927,45.4171818090687,8.12644100644903,3.76248872255823
"104",20940,NA,20940,"El Centro, CA","El Centro, CA Metro Area","M1",1,"G3110",10817378445,790204917,33.0408143,-115.3554001,23,213,12,560,38.0357142857143,4.10714285714286,2.14285714285714
"105",22140,NA,22140,"Farmington, NM","Farmington, NM Metro Area","M1",1,"G3110",14279077920,65425890,36.5116245,-108.3245778,20,24,1,389,6.16966580976864,5.1413881748072,0.25706940874036
"106",10740,106,10740,"Albuquerque, NM","Albuquerque, NM Metro Area","M1",1,"G3110",24041256743,37921741,35.1166033,-106.4565347,199,467,27,4069,11.4770213811747,4.89063652002949,0.663553698697469
"107",21340,238,21340,"El Paso, TX","El Paso, TX Metro Area","M1",1,"G3110",14461646726,7634538,31.527394,-105.5213326,65,616,25,1755,35.0997150997151,3.7037037037037,1.42450142450142
"108",22660,NA,22660,"Fort Collins, CO","Fort Collins, CO Metro Area","M1",1,"G3110",6723986975,98048035,40.6580933,-105.4867638,141,57,1,1463,3.8961038961039,9.63773069036227,0.0683526999316473
"109",19740,216,19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area","M1",1,"G3110",21615642000,147293259,39.4347492,-104.901209,905,1540,98,11021,13.9733236548408,8.21159604391616,0.889211505308048
"110",24540,216,24540,"Greeley, CO","Greeley, CO Metro Area","M1",1,"G3110",10326656276,76677079,40.5536965,-104.3942215,90,109,0,1249,8.72698158526821,7.20576461168935,0
"111",33260,372,33260,"Midland, TX","Midland, TX Metro Area","M1",1,"G3110",4701543644,6452583,32.0923594,-101.9945395,33,66,4,418,15.7894736842105,7.89473684210526,0.956937799043062
"112",11100,108,11100,"Amarillo, TX","Amarillo, TX Metro Area","M1",1,"G3110",13338829042,87118916,35.2480011,-101.9086668,28,87,10,663,13.1221719457014,4.22322775263952,1.50829562594268
"113",31180,352,31180,"Lubbock, TX","Lubbock, TX Metro Area","M1",1,"G3110",6961014817,21260554,33.4703271,-101.6488249,17,17,0,391,4.34782608695652,4.34782608695652,0
"114",32580,365,32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area","M1",1,"G3110",4068610100,31102596,26.3963839,-98.18099,108,646,81,1403,46.0441910192445,7.69779044903778,5.77334283677833
"115",22020,244,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area","M1",1,"G3110",7278667047,26517816,46.9148591,-96.9601826,195,180,9,3176,5.66750629722922,6.13979848866499,0.283375314861461
"116",26420,288,26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area","M1",1,"G3110",21395340858,3064071034,29.7495926,-95.3536422,687,3321,248,11836,28.0584656978709,5.80432578573843,2.09530246704968
"117",30980,346,30980,"Longview, TX","Longview, TX Metro Area","M1",1,"G3110",4611066613,68442652,32.364601,-94.819897,14,55,2,370,14.8648648648649,3.78378378378378,0.540540540540541
"118",22900,NA,22900,"Fort Smith, AR-OK","Fort Smith, AR-OK Metro Area","M1",1,"G3110",8768726732,226572927,35.1955345,-94.562533,33,48,0,751,6.39147802929427,4.39414114513981,0
"119",22220,NA,22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO Metro Area","M1",1,"G3110",8192540477,129289519,36.1976326,-94.1198967,73,274,12,1446,18.9488243430152,5.04840940525588,0.829875518672199
"120",19780,218,19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA Metro Area","M1",1,"G3110",7468132027,73435205,41.5448597,-93.9434866,173,366,9,3366,10.873440285205,5.13963161021985,0.267379679144385
"121",30780,340,30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR Metro Area","M1",1,"G3110",10578440901,295694130,34.7557726,-92.4005889,156,145,9,2925,4.95726495726496,5.33333333333333,0.307692307692308
"122",20260,NA,20260,"Duluth, MN-WI","Duluth, MN-WI Metro Area","M1",1,"G3110",21789775318,2075554135,47.3297007,-92.3762591,80,16,0,872,1.8348623853211,9.1743119266055,0
"123",33740,384,33740,"Monroe, LA","Monroe, LA Metro Area","M1",1,"G3110",3852321100,128888970,32.6904772,-92.2627929,38,17,0,1082,1.57116451016636,3.51201478743068,0
"124",20740,232,20740,"Eau Claire, WI","Eau Claire, WI Metro Area","M1",1,"G3110",4263832586,104078617,44.938029,-91.285538,72,7,0,1049,0.667302192564347,6.86367969494757,0
"125",32820,368,32820,"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area","M1",1,"G3110",12910527030,319234186,35.0085568,-89.8218159,106,266,21,2771,9.59942259112234,3.8253338145074,0.757849151930711
"126",31540,357,31540,"Madison, WI","Madison, WI Metro Area","M1",1,"G3110",8571132545,200856004,43.0842875,-89.5971781,132,215,16,1966,10.9359104781282,6.71414038657172,0.81383519837233
"127",25060,NA,25060,"Gulfport-Biloxi-Pascagoula, MS","Gulfport-Biloxi-Pascagoula, MS Metro Area","M1",1,"G3110",4586197020,2098192459,30.4302445,-88.9797355,13,86,5,595,14.453781512605,2.18487394957983,0.840336134453782
"128",11540,118,11540,"Appleton, WI","Appleton, WI Metro Area","M1",1,"G3110",2475494072,222455372,44.2906032,-88.3723255,51,25,0,789,3.16856780735108,6.4638783269962,0
"129",33660,380,33660,"Mobile, AL","Mobile, AL Metro Area","M1",1,"G3110",3184121204,1073852495,30.6845725,-88.1965682,39,14,0,764,1.83246073298429,5.10471204188482,0
