"","GEOID","CSAFP","CBSAFP","NAME","NAMELSAD","LSAD","MEMI","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON","ENTRE","IMMIG","ImmiEnter","TOTAL","IMMIGRate","EntreRate","ImmigOwnEntreRate"
"31",42340,496,42340,"Savannah, GA","Savannah, GA Metro Area","M1",1,"G3110",3477941518,587429320,32.1091449,-81.2730939,32,77,3,829,9.28829915560917,3.86007237635706,0.361881785283474
"32",40220,NA,40220,"Roanoke, VA","Roanoke, VA Metro Area","M1",1,"G3110",4839992437,72598010,37.2862262,-79.9469346,14,50,0,486,10.2880658436214,2.88065843621399,0
"33",39580,450,39580,"Raleigh, NC","Raleigh, NC Metro Area","M1",1,"G3110",5485858939,75685838,35.7567464,-78.4604412,171,498,42,3013,16.5283770328576,5.6754065715234,1.39395950879522
"34",40380,464,40380,"Rochester, NY","Rochester, NY Metro Area","M1",1,"G3110",8459597611,5126899048,43.148038,-77.5232575,137,181,10,2281,7.9351161771153,6.00613765892153,0.438404208680403
"35",40060,NA,40060,"Richmond, VA","Richmond, VA Metro Area","M1",1,"G3110",11852491242,327650578,37.4634618,-77.4751772,154,209,18,2611,8.00459594025278,5.89812332439678,0.689391037916507
"36",39740,428,39740,"Reading, PA","Reading, PA Metro Area","M1",1,"G3110",2218040257,24252061,40.4139565,-75.9268598,50,111,8,819,13.5531135531136,6.1050061050061,0.976800976800977
"37",42540,NA,42540,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","M1",1,"G3110",4523197900,77170603,41.3228806,-75.8981877,60,97,4,1187,8.17186183656276,5.0547598989048,0.33698399326032
"38",41540,NA,41540,"Salisbury, MD-DE","Salisbury, MD-DE Metro Area","M1",1,"G3110",5435122260,2080604052,38.3995211,-75.4782615,166,329,12,2519,13.0607383882493,6.58991663358475,0.476379515680826
"39",44140,521,44140,"Springfield, MA","Springfield, MA Metro Area","M1",1,"G3110",2964007223,90781029,42.2477995,-72.6320465,58,130,2,1540,8.44155844155844,3.76623376623377,0.12987012987013
"40",48660,NA,48660,"Wichita Falls, TX","Wichita Falls, TX Metro Area","M1",1,"G3110",6784779872,144176905,33.7761441,-98.5019073,18,34,0,429,7.92540792540793,4.1958041958042,0
"41",48140,554,48140,"Wausau, WI","Wausau, WI Metro Area","M1",1,"G3110",4001539245,81145909,44.8980363,-89.757823,26,22,5,407,5.40540540540541,6.38820638820639,1.22850122850123
"42",45300,NA,45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area","M1",1,"G3110",6512932308,2115146547,28.1259071,-82.4652858,380,1076,72,6293,17.0983632607659,6.03845542666455,1.14412839663118
"43",49340,148,49340,"Worcester, MA-CT","Worcester, MA-CT Metro Area","M1",1,"G3110",5240884091,199162317,42.2173112,-71.9255354,175,347,29,2649,13.0992827482069,6.60626651566629,1.09475273688184
"44",46520,NA,46520,"Urban Honolulu, HI","Urban Honolulu, HI Metro Area","M1",1,"G3110",1555505156,4054940027,21.4613654,-158.201974,528,2399,144,9817,24.4372007741673,5.3784251808088,1.46684323112967
"45",46700,488,46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA Metro Area","M1",1,"G3110",2128379537,218647641,38.2672255,-121.939594,45,185,2,809,22.8677379480841,5.56242274412855,0.247218788627936
"46",47300,546,47300,"Visalia-Porterville, CA","Visalia-Porterville, CA Metro Area","M1",1,"G3110",12494776875,37391591,36.2288241,-118.781061,16,420,1,953,44.0713536201469,1.67890870933893,0.104931794333683
"47",49740,NA,49740,"Yuma, AZ","Yuma, AZ Metro Area","M1",1,"G3110",14281191792,13171316,32.7739424,-113.910905,31,297,7,778,38.1748071979434,3.98457583547558,0.89974293059126
"48",46060,536,46060,"Tucson, AZ","Tucson, AZ Metro Area","M1",1,"G3110",23794325411,5273054,32.1285226,-111.7830267,106,280,23,2101,13.3269871489767,5.04521656354117,1.09471680152308
"49",48620,556,48620,"Wichita, KS","Wichita, KS Metro Area","M1",1,"G3110",12981364606,92855414,37.6298308,-97.3988319,168,345,4,2641,13.0632336236274,6.36122680802726,0.151457781143506
"50",47380,NA,47380,"Waco, TX","Waco, TX Metro Area","M1",1,"G3110",4668694471,81529872,31.4272264,-97.0934727,24,99,7,537,18.4357541899441,4.46927374301676,1.30353817504655
"51",46140,538,46140,"Tulsa, OK","Tulsa, OK Metro Area","M1",1,"G3110",16237998497,493550071,36.2541502,-96.1749783,275,400,26,3488,11.4678899082569,7.88417431192661,0.745412844036697
"52",45820,NA,45820,"Topeka, KS","Topeka, KS Metro Area","M1",1,"G3110",8372470747,148307399,39.0413888,-95.8026393,14,49,0,646,7.58513931888545,2.1671826625387,0
"53",46340,540,46340,"Tyler, TX","Tyler, TX Metro Area","M1",1,"G3110",2386700344,73067567,32.3751061,-95.2687428,27,58,7,495,11.7171717171717,5.45454545454545,1.41414141414141
"54",47940,NA,47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area","M1",1,"G3110",3893008619,28167535,42.5367962,-92.471608,86,33,4,918,3.59477124183007,9.3681917211329,0.435729847494553
"55",45460,NA,45460,"Terre Haute, IN","Terre Haute, IN Metro Area","M1",1,"G3110",3794391201,51269526,39.392389,-87.3470958,36,4,0,428,0.934579439252336,8.41121495327103,0
"56",45220,533,45220,"Tallahassee, FL","Tallahassee, FL Metro Area","M1",1,"G3110",6184050070,556601745,30.3864276,-84.2804098,37,23,0,678,3.39233038348083,5.45722713864307,0
"57",45780,534,45780,"Toledo, OH","Toledo, OH Metro Area","M1",1,"G3110",3531467479,673611709,41.5439974,-83.6908887,65,27,4,1356,1.99115044247788,4.79351032448378,0.294985250737463
"58",47580,356,47580,"Warner Robins, GA","Warner Robins, GA Metro Area","M1",1,"G3110",2006923538,19556095,32.4015944,-83.6350953,24,36,10,400,9,6,2.5
"59",49660,566,49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area","M1",1,"G3110",4409156947,108718491,41.2363015,-80.5618679,44,4,0,1093,0.365965233302836,4.0256175663312,0
"60",49180,268,49180,"Winston-Salem, NC","Winston-Salem, NC Metro Area","M1",1,"G3110",5201851143,80932198,36.0788515,-80.3450642,57,143,7,1128,12.677304964539,5.0531914893617,0.620567375886525
"61",49020,548,49020,"Winchester, VA-WV","Winchester, VA-WV Metro Area","M1",1,"G3110",2753436712,16216599,39.2729744,-78.4718276,48,12,3,454,2.6431718061674,10.5726872246696,0.66079295154185
"62",47900,548,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","M1",1,"G3110",16178106918,1124017724,38.8169283,-77.4482275,1485,6557,423,28033,23.3902900153391,5.29732814896729,1.50893589697856
"63",48700,558,48700,"Williamsport, PA","Williamsport, PA Metro Area","M1",1,"G3110",3182060991,39457017,41.3436196,-77.0552254,23,6,0,535,1.1214953271028,4.29906542056075,0
"64",49620,276,49620,"York-Hanover, PA","York-Hanover, PA Metro Area","M1",1,"G3110",2341884216,16941833,39.9217514,-76.7288887,12,73,0,805,9.06832298136646,1.49068322981366,0
"65",47260,545,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","M1",1,"G3110",6972345097,3214108085,36.8560812,-76.3737908,159,213,13,2982,7.14285714285714,5.33199195171026,0.435949027498323
"66",48060,NA,48060,"Watertown-Fort Drum, NY","Watertown-Fort Drum, NY Metro Area","M1",1,"G3110",3285858287,1524359917,43.9965164,-76.0529023,29,30,0,579,5.18134715025907,5.00863557858376,0
"67",46540,NA,46540,"Utica-Rome, NY","Utica-Rome, NY Metro Area","M1",1,"G3110",6795981620,237487618,43.3322887,-75.173169,26,28,0,532,5.26315789473684,4.88721804511278,0
"68",47220,428,47220,"Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area","M1",1,"G3110",1252937239,502091171,39.3283874,-75.1216435,16,52,0,308,16.8831168831169,5.19480519480519,0
"69",45940,408,45940,"Trenton, NJ","Trenton, NJ Metro Area","M1",1,"G3110",581629671,11189320,40.2825027,-74.703724,25,261,10,708,36.864406779661,3.53107344632768,1.41242937853107
"70",36420,416,36420,"Oklahoma City, OK","Oklahoma City, OK Metro Area","M1",1,"G3110",14275025160,181554378,35.4309676,-97.5069659,359,480,46,4704,10.2040816326531,7.63180272108843,0.977891156462585
"71",39540,376,39540,"Racine, WI","Racine, WI Metro Area","M1",1,"G3110",861267826,1190381792,42.7540747,-87.414676,36,37,4,579,6.39032815198618,6.21761658031088,0.690846286701209
"72",38900,440,38900,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area","M1",1,"G3110",17311313130,356212910,45.6006204,-122.4843457,697,1386,117,8154,16.9977924944812,8.54795192543537,1.43487858719647
"73",34580,500,34580,"Mount Vernon-Anacortes, WA","Mount Vernon-Anacortes, WA Metro Area","M1",1,"G3110",4483833372,489315214,48.4932917,-121.8157703,53,102,6,699,14.5922746781116,7.58226037195994,0.858369098712446
"74",37100,348,37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area","M1",1,"G3110",4773381391,945947791,34.3587415,-119.1331432,186,408,28,1624,25.1231527093596,11.4532019704433,1.72413793103448
"75",36260,482,36260,"Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area","M1",1,"G3110",18725460886,3639530112,41.6218833,-113.0436525,131,174,1,3112,5.59125964010283,4.20951156812339,0.032133676092545
"76",39140,NA,39140,"Prescott, AZ","Prescott, AZ Metro Area","M1",1,"G3110",21039920080,11501575,34.6312117,-112.5773855,46,30,1,457,6.56455142231947,10.0656455142232,0.218818380743982
"77",39340,482,39340,"Provo-Orem, UT","Provo-Orem, UT Metro Area","M1",1,"G3110",13973702153,400847890,39.872067,-112.3590592,162,257,32,2558,10.0469116497263,6.33307271305708,1.25097732603597
"78",38060,NA,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ Metro Area","M1",1,"G3110",37723752759,86675785,33.1857653,-112.0678624,644,2011,172,10035,20.039860488291,6.41753861484803,1.71400099651221
"79",36220,372,36220,"Odessa, TX","Odessa, TX Metro Area","M1",1,"G3110",2325094451,10597923,31.8653008,-102.5425068,76,132,19,628,21.0191082802548,12.1019108280255,3.02547770700637
"80",36540,420,36540,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA Metro Area","M1",1,"G3110",11266396052,148188348,41.2904587,-95.9999701,319,535,28,5025,10.6467661691542,6.34825870646766,0.557213930348259
"81",38220,340,38220,"Pine Bluff, AR","Pine Bluff, AR Metro Area","M1",1,"G3110",5257911386,141461901,34.0812083,-91.9457289,72,52,2,1659,3.13441832429174,4.33996383363472,0.120554550934298
"82",35380,406,35380,"New Orleans-Metairie, LA","New Orleans-Metairie, LA Metro Area","M1",1,"G3110",8293551780,12101115061,29.805532,-89.7013821,407,503,63,5517,9.11727388073228,7.37719775240167,1.14192495921697
"83",37900,426,37900,"Peoria, IL","Peoria, IL Metro Area","M1",1,"G3110",6399733016,121934958,40.7882548,-89.514745,56,16,3,743,2.15343203230148,7.53701211305518,0.403768506056528
"84",36780,118,36780,"Oshkosh-Neenah, WI","Oshkosh-Neenah, WI Metro Area","M1",1,"G3110",1125314828,373176432,44.0857068,-88.6681488,19,29,1,381,7.61154855643045,4.98687664041995,0.26246719160105
"85",37860,NA,37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area","M1",1,"G3110",4321779039,983764582,30.6554013,-87.1618275,40,23,3,754,3.05039787798408,5.30503978779841,0.397877984084881
"86",34980,400,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","M1",1,"G3110",16321410263,197967875,36.0885065,-86.7266015,330,418,40,5103,8.19126004311189,6.46678424456202,0.783852635704487
"87",35660,515,35660,"Niles-Benton Harbor, MI","Niles-Benton Harbor, MI Metro Area","M1",1,"G3110",1470458178,2625533765,41.7926389,-86.7418216,19,18,0,315,5.71428571428571,6.03174603174603,0
"88",34740,266,34740,"Muskegon, MI","Muskegon, MI Metro Area","M1",1,"G3110",1295054226,2486391831,43.2892579,-86.751892,21,8,0,500,1.6,4.2,0
"89",37460,NA,37460,"Panama City, FL","Panama City, FL Metro Area","M1",1,"G3110",3398182520,1205718482,30.1010953,-85.4749707,35,48,8,604,7.94701986754967,5.79470198675497,1.32450331125828
"90",35840,412,35840,"North Port-Sarasota-Bradenton, FL","North Port-Sarasota-Bradenton, FL Metro Area","M1",1,"G3110",3364246958,826435641,27.3642465,-82.3193366,118,225,36,1439,15.6358582348853,8.20013898540653,2.50173731758165
"91",36100,NA,36100,"Ocala, FL","Ocala, FL Metro Area","M1",1,"G3110",4112985503,193293405,29.2028047,-82.0431004,40,41,5,482,8.50622406639004,8.29875518672199,1.03734439834025
"92",34940,162,34940,"Naples-Immokalee-Marco Island, FL","Naples-Immokalee-Marco Island, FL Metro Area","M1",1,"G3110",5176959832,792901545,26.118786,-81.4009553,75,225,47,668,33.6826347305389,11.2275449101796,7.03592814371257
"93",36740,422,36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area","M1",1,"G3110",9012049786,1377779539,28.434348,-81.3558763,323,995,95,4680,21.2606837606838,6.9017094017094,2.02991452991453
"94",37340,NA,37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area","M1",1,"G3110",2629960540,1402786334,28.2983043,-80.7003309,53,59,3,1021,5.77864838393732,5.19098922624878,0.29382957884427
"95",38940,370,38940,"Port St. Lucie, FL","Port St. Lucie, FL Metro Area","M1",1,"G3110",2888882297,843124181,27.2326989,-80.4267701,49,132,10,760,17.3684210526316,6.44736842105263,1.31578947368421
"96",38300,430,38300,"Pittsburgh, PA","Pittsburgh, PA Metro Area","M1",1,"G3110",13678958451,157924987,40.4343378,-79.8280615,208,153,14,4574,3.34499344118933,4.54744206383909,0.306077831219939
"97",34820,396,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","M1",1,"G3110",5136165448,833808418,33.9690951,-78.6127235,78,65,20,948,6.85654008438819,8.22784810126582,2.10970464135021
"98",37980,428,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","M1",1,"G3110",11920145588,693341961,39.8951304,-75.3120032,774,2214,119,16638,13.306887847097,4.65200144248107,0.715230195937012
"99",35620,408,35620,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area","M1",1,"G3110",21478408908,6689374328,40.8987884,-73.9031302,2560,13207,895,39021,33.8458778606391,6.56056994951436,2.2936367596935
"100",35300,408,35300,"New Haven-Milford, CT","New Haven-Milford, CT Metro Area","M1",1,"G3110",1565645638,667096946,41.3497173,-72.9002037,146,314,28,2081,15.0888995675156,7.01585776069197,1.34550696780394
"101",35980,278,35980,"Norwich-New London, CT","Norwich-New London, CT Metro Area","M1",1,"G3110",1722641876,276619712,41.4726514,-72.1086329,26,65,0,647,10.0463678516229,4.01854714064915,0
"102",39300,148,39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area","M1",1,"G3110",4110362048,1681136832,41.7016138,-71.2892856,535,1648,89,9951,16.5611496332027,5.37634408602151,0.894382474123204
"103",38860,438,38860,"Portland-South Portland, ME","Portland-South Portland, ME Metro Area","M1",1,"G3110",5388280775,2011849387,43.6514172,-70.4183755,328,173,15,3330,5.1951951951952,9.84984984984985,0.45045045045045
"104",33460,378,33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","M1",1,"G3110",19781159640,1248717247,45.0612031,-93.3515965,519,964,46,7697,12.5243601403144,6.74288683902819,0.597635442380148
"105",33340,376,33340,"Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI Metro Area","M1",1,"G3110",3767864626,4835860493,43.0176524,-87.4815485,198,344,27,3541,9.71476983902852,5.59164077944084,0.76249646992375
"106",21660,NA,21660,"Eugene, OR","Eugene, OR Metro Area","M1",1,"G3110",11792794737,436681302,43.9283286,-122.8976901,114,76,3,1157,6.56871218668971,9.85306828003457,0.259291270527226
"107",32780,366,32780,"Medford, OR","Medford, OR Metro Area","M1",1,"G3110",7209372699,46860852,42.4116284,-122.6756846,89,114,18,964,11.8257261410788,9.23236514522822,1.86721991701245
"108",33700,382,33700,"Modesto, CA","Modesto, CA Metro Area","M1",1,"G3110",3870867629,51101821,37.5623842,-121.0026557,71,311,13,1246,24.9598715890851,5.69823434991974,1.04333868378812
"109",25260,546,25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA Metro Area","M1",1,"G3110",3598582456,5468555,36.072478,-119.8155301,27,224,11,841,26.6349583828775,3.21046373365042,1.30796670630202
"110",23420,260,23420,"Fresno, CA","Fresno, CA Metro Area","M1",1,"G3110",15433278958,135402551,36.7610058,-119.6550193,125,538,33,1796,29.9554565701559,6.95991091314031,1.83741648106904
"111",31080,348,31080,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area","M1",1,"G3110",12558589615,2202092049,34.1090244,-118.1825492,2532,11766,1179,28384,41.4529312288613,8.92051860202931,4.15374859075536
"112",22140,NA,22140,"Farmington, NM","Farmington, NM Metro Area","M1",1,"G3110",14279077920,65425890,36.5116245,-108.3245778,54,27,1,955,2.82722513089005,5.6544502617801,0.104712041884817
"113",10740,106,10740,"Albuquerque, NM","Albuquerque, NM Metro Area","M1",1,"G3110",24041256743,37921741,35.1166033,-106.4565347,445,956,67,7568,12.6321353065539,5.88002114164905,0.885306553911205
"114",21340,238,21340,"El Paso, TX","El Paso, TX Metro Area","M1",1,"G3110",14461646726,7634538,31.527394,-105.5213326,84,442,19,1650,26.7878787878788,5.09090909090909,1.15151515151515
"115",22660,NA,22660,"Fort Collins, CO","Fort Collins, CO Metro Area","M1",1,"G3110",6723986975,98048035,40.6580933,-105.4867638,41,25,4,578,4.32525951557093,7.09342560553633,0.69204152249135
"116",19740,216,19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area","M1",1,"G3110",21615642000,147293259,39.4347492,-104.901209,499,977,58,6178,15.8141793460667,8.07704758821625,0.938815150534154
"117",24540,216,24540,"Greeley, CO","Greeley, CO Metro Area","M1",1,"G3110",10326656276,76677079,40.5536965,-104.3942215,69,73,4,643,11.353032659409,10.7309486780715,0.622083981337481
"118",11100,108,11100,"Amarillo, TX","Amarillo, TX Metro Area","M1",1,"G3110",13338829042,87118916,35.2480011,-101.9086668,36,79,3,600,13.1666666666667,6,0.5
"119",31180,352,31180,"Lubbock, TX","Lubbock, TX Metro Area","M1",1,"G3110",6961014817,21260554,33.4703271,-101.6488249,21,56,4,494,11.336032388664,4.25101214574899,0.809716599190283
"120",10180,NA,10180,"Abilene, TX","Abilene, TX Metro Area","M1",1,"G3110",7105577372,36847363,32.4520222,-99.7187428,32,32,6,496,6.45161290322581,6.45161290322581,1.20967741935484
"121",32580,365,32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area","M1",1,"G3110",4068610100,31102596,26.3963839,-98.18099,91,534,55,1505,35.4817275747508,6.04651162790698,3.65448504983389
"122",22020,244,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area","M1",1,"G3110",7278667047,26517816,46.9148591,-96.9601826,132,321,0,3363,9.54504906333631,3.92506690454951,0
"123",26420,288,26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area","M1",1,"G3110",21395340858,3064071034,29.7495926,-95.3536422,775,4003,351,11934,33.5428188369365,6.49405061169767,2.94117647058824
"124",30980,346,30980,"Longview, TX","Longview, TX Metro Area","M1",1,"G3110",4611066613,68442652,32.364601,-94.819897,42,54,4,711,7.59493670886076,5.90717299578059,0.562587904360056
"125",22900,NA,22900,"Fort Smith, AR-OK","Fort Smith, AR-OK Metro Area","M1",1,"G3110",8768726732,226572927,35.1955345,-94.562533,33,79,0,918,8.60566448801743,3.59477124183007,0
"126",22220,NA,22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO Metro Area","M1",1,"G3110",8192540477,129289519,36.1976326,-94.1198967,146,384,7,2961,12.9685916919959,4.93076663289429,0.236406619385343
"127",19780,218,19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA Metro Area","M1",1,"G3110",7468132027,73435205,41.5448597,-93.9434866,147,271,5,2161,12.5404905136511,6.80240629338269,0.2313743637205
