"","GEOID","CSAFP","CBSAFP","NAME","NAMELSAD","LSAD","MEMI","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON","ENTRE","IMMIG","ImmiEnter","TOTAL","IMMIGRate","EntreRate","ImmigOwnEntreRate"
"20",41100,NA,41100,"St. George, UT","St. George, UT Metro Area","M1",1,"G3110",6285672118,9134289,37.2625308,-113.4878003,73,50,1,488,10.2459016393443,14.9590163934426,0.204918032786885
"21",41620,482,41620,"Salt Lake City, UT","Salt Lake City, UT Metro Area","M1",1,"G3110",19901615700,1055940277,40.5727871,-112.9531375,302,863,46,5401,15.9785224958341,5.59155711905203,0.851694130716534
"22",42140,106,42140,"Santa Fe, NM","Santa Fe, NM Metro Area","M1",1,"G3110",4945412532,3645423,35.5143241,-105.9657706,120,215,20,974,22.0739219712526,12.3203285420945,2.05338809034908
"23",41700,NA,41700,"San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX Metro Area","M1",1,"G3110",18939886213,150518692,29.4330599,-98.6069734,257,681,66,4224,16.1221590909091,6.0842803030303,1.5625
"24",43620,NA,43620,"Sioux Falls, SD","Sioux Falls, SD Metro Area","M1",1,"G3110",6671079051,27077952,43.4954205,-96.9953387,315,237,8,3797,6.24176981827759,8.29602317619173,0.210692652093758
"25",43300,206,43300,"Sherman-Denison, TX","Sherman-Denison, TX Metro Area","M1",1,"G3110",2415989108,120124595,33.6245321,-96.6757378,41,36,3,510,7.05882352941176,8.03921568627451,0.588235294117647
"26",41060,378,41060,"St. Cloud, MN","St. Cloud, MN Metro Area","M1",1,"G3110",4535657122,134115189,45.5930312,-94.4883635,17,46,3,165,27.8787878787879,10.3030303030303,1.81818181818182
"27",43340,NA,43340,"Shreveport-Bossier City, LA","Shreveport-Bossier City, LA Metro Area","M1",1,"G3110",8257355725,324450049,32.4906379,-93.6711914,96,67,1,1896,3.5337552742616,5.06329113924051,0.0527426160337553
"28",44180,520,44180,"Springfield, MO","Springfield, MO Metro Area","M1",1,"G3110",7787627619,35981602,37.3608699,-93.1802617,81,5,0,991,0.504540867810293,8.17356205852674,0
"29",41180,476,41180,"St. Louis, MO-IL","St. Louis, MO-IL Metro Area","M1",1,"G3110",20366579725,565384553,38.7404035,-90.3459564,379,345,15,6155,5.60519902518278,6.15759545085297,0.24370430544273
"30",44100,522,44100,"Springfield, IL","Springfield, IL Metro Area","M1",1,"G3110",3063280701,25218803,39.828565,-89.6962052,18,23,4,695,3.30935251798561,2.58992805755396,0.575539568345324
"31",43780,515,43780,"South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI Metro Area","M1",1,"G3110",2455267304,56251230,41.7749808,-86.1230143,20,33,3,694,4.75504322766571,2.88184438040346,0.432276657060519
"32",40980,474,40980,"Saginaw, MI","Saginaw, MI Metro Area","M1",1,"G3110",2073181634,40159719,43.3282667,-84.05541,18,0,0,322,0,5.59006211180124,0
"33",42340,496,42340,"Savannah, GA","Savannah, GA Metro Area","M1",1,"G3110",3477941518,587429320,32.1091449,-81.2730939,50,88,1,1028,8.56031128404669,4.86381322957198,0.0972762645914397
"34",40220,NA,40220,"Roanoke, VA","Roanoke, VA Metro Area","M1",1,"G3110",4839992437,72598010,37.2862262,-79.9469346,21,12,0,481,2.49480249480249,4.36590436590437,0
"35",39580,450,39580,"Raleigh, NC","Raleigh, NC Metro Area","M1",1,"G3110",5485858939,75685838,35.7567464,-78.4604412,186,560,56,2993,18.7103240895423,6.2145005011694,1.87103240895423
"36",40380,464,40380,"Rochester, NY","Rochester, NY Metro Area","M1",1,"G3110",8459597611,5126899048,43.148038,-77.5232575,143,182,7,2315,7.86177105831533,6.17710583153348,0.302375809935205
"37",40060,NA,40060,"Richmond, VA","Richmond, VA Metro Area","M1",1,"G3110",11852491242,327650578,37.4634618,-77.4751772,132,197,15,2861,6.88570429919609,4.61377140859839,0.524292205522545
"38",39740,428,39740,"Reading, PA","Reading, PA Metro Area","M1",1,"G3110",2218040257,24252061,40.4139565,-75.9268598,58,84,13,914,9.19037199124726,6.34573304157549,1.42231947483589
"39",42540,NA,42540,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","M1",1,"G3110",4523197900,77170603,41.3228806,-75.8981877,35,112,2,1217,9.20295809367297,2.8759244042728,0.164338537387017
"40",41540,NA,41540,"Salisbury, MD-DE","Salisbury, MD-DE Metro Area","M1",1,"G3110",5435122260,2080604052,38.3995211,-75.4782615,136,199,9,1922,10.3537981269511,7.07596253902185,0.468262226847034
"41",44140,521,44140,"Springfield, MA","Springfield, MA Metro Area","M1",1,"G3110",2964007223,90781029,42.2477995,-72.6320465,60,131,9,1152,11.3715277777778,5.20833333333333,0.78125
"42",48660,NA,48660,"Wichita Falls, TX","Wichita Falls, TX Metro Area","M1",1,"G3110",6784779872,144176905,33.7761441,-98.5019073,12,18,0,424,4.24528301886792,2.83018867924528,0
"43",48140,554,48140,"Wausau, WI","Wausau, WI Metro Area","M1",1,"G3110",4001539245,81145909,44.8980363,-89.757823,35,26,4,499,5.21042084168337,7.01402805611222,0.801603206412826
"44",45300,NA,45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area","M1",1,"G3110",6512932308,2115146547,28.1259071,-82.4652858,350,967,88,6051,15.9808296149397,5.78416790613122,1.45430507354156
"45",49340,148,49340,"Worcester, MA-CT","Worcester, MA-CT Metro Area","M1",1,"G3110",5240884091,199162317,42.2173112,-71.9255354,88,238,18,1885,12.6259946949602,4.6684350132626,0.954907161803713
"46",46520,NA,46520,"Urban Honolulu, HI","Urban Honolulu, HI Metro Area","M1",1,"G3110",1555505156,4054940027,21.4613654,-158.201974,414,1648,117,7708,21.3803840166061,5.37104307213285,1.51790347690711
"47",46700,488,46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA Metro Area","M1",1,"G3110",2128379537,218647641,38.2672255,-121.939594,34,184,4,832,22.1153846153846,4.08653846153846,0.480769230769231
"48",47300,546,47300,"Visalia-Porterville, CA","Visalia-Porterville, CA Metro Area","M1",1,"G3110",12494776875,37391591,36.2288241,-118.781061,20,301,5,878,34.2824601366743,2.27790432801822,0.569476082004556
"49",49740,NA,49740,"Yuma, AZ","Yuma, AZ Metro Area","M1",1,"G3110",14281191792,13171316,32.7739424,-113.910905,38,283,19,727,38.9270976616231,5.22696011004127,2.61348005502063
"50",46060,536,46060,"Tucson, AZ","Tucson, AZ Metro Area","M1",1,"G3110",23794325411,5273054,32.1285226,-111.7830267,140,410,39,2440,16.8032786885246,5.73770491803279,1.5983606557377
"51",48620,556,48620,"Wichita, KS","Wichita, KS Metro Area","M1",1,"G3110",12981364606,92855414,37.6298308,-97.3988319,128,251,6,2495,10.060120240481,5.13026052104208,0.240480961923848
"52",47020,544,47020,"Victoria, TX","Victoria, TX Metro Area","M1",1,"G3110",4491432535,36383641,28.7314546,-97.1969934,17,10,0,127,7.8740157480315,13.3858267716535,0
"53",47380,NA,47380,"Waco, TX","Waco, TX Metro Area","M1",1,"G3110",4668694471,81529872,31.4272264,-97.0934727,29,73,4,534,13.6704119850187,5.43071161048689,0.749063670411985
"54",46140,538,46140,"Tulsa, OK","Tulsa, OK Metro Area","M1",1,"G3110",16237998497,493550071,36.2541502,-96.1749783,225,287,12,3236,8.86897404202719,6.95302843016069,0.370828182941904
"55",45820,NA,45820,"Topeka, KS","Topeka, KS Metro Area","M1",1,"G3110",8372470747,148307399,39.0413888,-95.8026393,34,63,1,683,9.22401171303075,4.97803806734993,0.146412884333821
"56",46340,540,46340,"Tyler, TX","Tyler, TX Metro Area","M1",1,"G3110",2386700344,73067567,32.3751061,-95.2687428,45,40,8,518,7.72200772200772,8.68725868725869,1.54440154440154
"57",47940,NA,47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area","M1",1,"G3110",3893008619,28167535,42.5367962,-92.471608,118,84,24,1020,8.23529411764706,11.5686274509804,2.35294117647059
"58",45460,NA,45460,"Terre Haute, IN","Terre Haute, IN Metro Area","M1",1,"G3110",3794391201,51269526,39.392389,-87.3470958,36,9,0,549,1.63934426229508,6.55737704918033,0
"59",45220,533,45220,"Tallahassee, FL","Tallahassee, FL Metro Area","M1",1,"G3110",6184050070,556601745,30.3864276,-84.2804098,30,24,0,678,3.53982300884956,4.42477876106195,0
"60",45780,534,45780,"Toledo, OH","Toledo, OH Metro Area","M1",1,"G3110",3531467479,673611709,41.5439974,-83.6908887,49,59,4,1240,4.75806451612903,3.95161290322581,0.32258064516129
"61",47580,356,47580,"Warner Robins, GA","Warner Robins, GA Metro Area","M1",1,"G3110",2006923538,19556095,32.4015944,-83.6350953,14,37,5,458,8.07860262008734,3.05676855895197,1.09170305676856
"62",46660,NA,46660,"Valdosta, GA","Valdosta, GA Metro Area","M1",1,"G3110",4116441967,102347892,30.8274985,-83.2421316,9,2,0,102,1.96078431372549,8.82352941176471,0
"63",49660,566,49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area","M1",1,"G3110",4409156947,108718491,41.2363015,-80.5618679,79,8,8,1217,0.657354149548069,6.49137222678718,0.657354149548069
"64",49180,268,49180,"Winston-Salem, NC","Winston-Salem, NC Metro Area","M1",1,"G3110",5201851143,80932198,36.0788515,-80.3450642,66,129,6,1135,11.3656387665198,5.81497797356828,0.52863436123348
"65",49020,548,49020,"Winchester, VA-WV","Winchester, VA-WV Metro Area","M1",1,"G3110",2753436712,16216599,39.2729744,-78.4718276,52,32,4,417,7.67386091127098,12.4700239808153,0.959232613908873
"66",47900,548,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","M1",1,"G3110",16178106918,1124017724,38.8169283,-77.4482275,1529,6751,438,28604,23.6015941826318,5.34540623688995,1.53125437001818
"67",48700,558,48700,"Williamsport, PA","Williamsport, PA Metro Area","M1",1,"G3110",3182060991,39457017,41.3436196,-77.0552254,29,5,0,582,0.859106529209622,4.98281786941581,0
"68",49620,276,49620,"York-Hanover, PA","York-Hanover, PA Metro Area","M1",1,"G3110",2341884216,16941833,39.9217514,-76.7288887,26,60,0,687,8.73362445414847,3.78457059679767,0
"69",47260,545,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","M1",1,"G3110",6972345097,3214108085,36.8560812,-76.3737908,129,187,19,3476,5.37974683544304,3.71116225546605,0.546605293440736
"70",48060,NA,48060,"Watertown-Fort Drum, NY","Watertown-Fort Drum, NY Metro Area","M1",1,"G3110",3285858287,1524359917,43.9965164,-76.0529023,32,12,0,579,2.07253886010363,5.52677029360967,0
"71",46540,NA,46540,"Utica-Rome, NY","Utica-Rome, NY Metro Area","M1",1,"G3110",6795981620,237487618,43.3322887,-75.173169,35,12,0,482,2.4896265560166,7.26141078838174,0
"72",47220,428,47220,"Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area","M1",1,"G3110",1252937239,502091171,39.3283874,-75.1216435,13,8,0,260,3.07692307692308,5,0
"73",45940,408,45940,"Trenton, NJ","Trenton, NJ Metro Area","M1",1,"G3110",581629671,11189320,40.2825027,-74.703724,45,295,16,814,36.2407862407862,5.52825552825553,1.96560196560197
"74",36420,416,36420,"Oklahoma City, OK","Oklahoma City, OK Metro Area","M1",1,"G3110",14275025160,181554378,35.4309676,-97.5069659,257,548,34,4697,11.6670215030871,5.47157760272514,0.723866297636789
"75",39540,376,39540,"Racine, WI","Racine, WI Metro Area","M1",1,"G3110",861267826,1190381792,42.7540747,-87.414676,56,20,0,677,2.95420974889217,8.27178729689808,0
"76",38900,440,38900,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area","M1",1,"G3110",17311313130,356212910,45.6006204,-122.4843457,653,1339,89,7929,16.8873754571825,8.23559086896204,1.12246184890907
"77",34580,500,34580,"Mount Vernon-Anacortes, WA","Mount Vernon-Anacortes, WA Metro Area","M1",1,"G3110",4483833372,489315214,48.4932917,-121.8157703,72,109,9,708,15.3954802259887,10.1694915254237,1.27118644067797
"78",37100,348,37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area","M1",1,"G3110",4773381391,945947791,34.3587415,-119.1331432,133,453,17,1647,27.5045537340619,8.07528840315726,1.03217972070431
"79",36260,482,36260,"Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area","M1",1,"G3110",18725460886,3639530112,41.6218833,-113.0436525,139,193,7,2960,6.52027027027027,4.69594594594595,0.236486486486487
"80",39140,NA,39140,"Prescott, AZ","Prescott, AZ Metro Area","M1",1,"G3110",21039920080,11501575,34.6312117,-112.5773855,43,43,3,476,9.03361344537815,9.03361344537815,0.630252100840336
"81",39340,482,39340,"Provo-Orem, UT","Provo-Orem, UT Metro Area","M1",1,"G3110",13973702153,400847890,39.872067,-112.3590592,153,238,7,2314,10.2852203975799,6.61192739844425,0.302506482281763
"82",38060,NA,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ Metro Area","M1",1,"G3110",37723752759,86675785,33.1857653,-112.0678624,592,1834,176,9472,19.3623310810811,6.25,1.85810810810811
"83",36220,372,36220,"Odessa, TX","Odessa, TX Metro Area","M1",1,"G3110",2325094451,10597923,31.8653008,-102.5425068,63,113,12,597,18.92797319933,10.5527638190955,2.01005025125628
"84",36540,420,36540,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA Metro Area","M1",1,"G3110",11266396052,148188348,41.2904587,-95.9999701,274,616,19,5321,11.5767712835933,5.14940800601391,0.3570757376433
"85",38220,340,38220,"Pine Bluff, AR","Pine Bluff, AR Metro Area","M1",1,"G3110",5257911386,141461901,34.0812083,-91.9457289,77,35,1,1651,2.11992731677771,4.66384009691096,0.0605693519079346
"86",35380,406,35380,"New Orleans-Metairie, LA","New Orleans-Metairie, LA Metro Area","M1",1,"G3110",8293551780,12101115061,29.805532,-89.7013821,322,458,36,4897,9.35266489687564,6.57545435981213,0.735143965693282
"87",37900,426,37900,"Peoria, IL","Peoria, IL Metro Area","M1",1,"G3110",6399733016,121934958,40.7882548,-89.514745,73,38,0,814,4.66830466830467,8.96805896805897,0
"88",36780,118,36780,"Oshkosh-Neenah, WI","Oshkosh-Neenah, WI Metro Area","M1",1,"G3110",1125314828,373176432,44.0857068,-88.6681488,14,46,4,444,10.3603603603604,3.15315315315315,0.900900900900901
"89",37860,NA,37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area","M1",1,"G3110",4321779039,983764582,30.6554013,-87.1618275,49,21,0,859,2.44470314318976,5.70430733410943,0
"90",34980,400,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","M1",1,"G3110",16321410263,197967875,36.0885065,-86.7266015,279,388,22,4833,8.02813987171529,5.77281191806332,0.455203807159114
"91",35660,515,35660,"Niles-Benton Harbor, MI","Niles-Benton Harbor, MI Metro Area","M1",1,"G3110",1470458178,2625533765,41.7926389,-86.7418216,20,38,0,354,10.7344632768362,5.64971751412429,0
"92",34740,266,34740,"Muskegon, MI","Muskegon, MI Metro Area","M1",1,"G3110",1295054226,2486391831,43.2892579,-86.751892,6,11,0,442,2.48868778280543,1.35746606334842,0
"93",37460,NA,37460,"Panama City, FL","Panama City, FL Metro Area","M1",1,"G3110",3398182520,1205718482,30.1010953,-85.4749707,25,25,4,596,4.19463087248322,4.19463087248322,0.671140939597315
"94",35840,412,35840,"North Port-Sarasota-Bradenton, FL","North Port-Sarasota-Bradenton, FL Metro Area","M1",1,"G3110",3364246958,826435641,27.3642465,-82.3193366,72,81,14,1030,7.86407766990291,6.99029126213592,1.35922330097087
"95",36100,NA,36100,"Ocala, FL","Ocala, FL Metro Area","M1",1,"G3110",4112985503,193293405,29.2028047,-82.0431004,56,38,0,549,6.92167577413479,10.200364298725,0
"96",34940,162,34940,"Naples-Immokalee-Marco Island, FL","Naples-Immokalee-Marco Island, FL Metro Area","M1",1,"G3110",5176959832,792901545,26.118786,-81.4009553,65,141,15,512,27.5390625,12.6953125,2.9296875
"97",36740,422,36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area","M1",1,"G3110",9012049786,1377779539,28.434348,-81.3558763,255,843,77,4452,18.9353099730458,5.7277628032345,1.72955974842767
"98",37340,NA,37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area","M1",1,"G3110",2629960540,1402786334,28.2983043,-80.7003309,49,139,7,1116,12.4551971326165,4.39068100358423,0.627240143369176
"99",38940,370,38940,"Port St. Lucie, FL","Port St. Lucie, FL Metro Area","M1",1,"G3110",2888882297,843124181,27.2326989,-80.4267701,54,95,2,767,12.3859191655802,7.04041720990874,0.260756192959583
"100",38300,430,38300,"Pittsburgh, PA","Pittsburgh, PA Metro Area","M1",1,"G3110",13678958451,157924987,40.4343378,-79.8280615,290,234,23,4849,4.82573726541555,5.98061455970303,0.47432460301093
"101",34820,396,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","M1",1,"G3110",5136165448,833808418,33.9690951,-78.6127235,58,37,11,805,4.59627329192547,7.20496894409938,1.36645962732919
"102",37980,428,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","M1",1,"G3110",11920145588,693341961,39.8951304,-75.3120032,829,2412,121,17483,13.7962592232454,4.74174912772408,0.692100898015215
"103",36140,428,36140,"Ocean City, NJ","Ocean City, NJ Metro Area","M1",1,"G3110",651209688,955666476,39.0861425,-74.8477158,8,0,0,17,0,47.0588235294118,0
"104",35620,408,35620,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area","M1",1,"G3110",21478408908,6689374328,40.8987884,-73.9031302,2606,13992,988,39719,35.2274729978096,6.56109166897455,2.48747450842166
"105",35300,408,35300,"New Haven-Milford, CT","New Haven-Milford, CT Metro Area","M1",1,"G3110",1565645638,667096946,41.3497173,-72.9002037,103,225,28,1608,13.9925373134328,6.40547263681592,1.74129353233831
"106",35980,278,35980,"Norwich-New London, CT","Norwich-New London, CT Metro Area","M1",1,"G3110",1722641876,276619712,41.4726514,-72.1086329,20,18,0,516,3.48837209302326,3.87596899224806,0
"107",39300,148,39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area","M1",1,"G3110",4110362048,1681136832,41.7016138,-71.2892856,667,1811,103,11184,16.1927753934192,5.96387696709585,0.920958512160229
"108",38860,438,38860,"Portland-South Portland, ME","Portland-South Portland, ME Metro Area","M1",1,"G3110",5388280775,2011849387,43.6514172,-70.4183755,221,130,11,2594,5.01156515034695,8.51966075558982,0.424055512721665
"109",33460,378,33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","M1",1,"G3110",19781159640,1248717247,45.0612031,-93.3515965,601,1167,48,9069,12.8680119087,6.62697100011027,0.529275554085346
"110",33340,376,33340,"Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI Metro Area","M1",1,"G3110",3767864626,4835860493,43.0176524,-87.4815485,261,316,19,3846,8.21632865314612,6.78627145085803,0.494019760790432
"111",21660,NA,21660,"Eugene, OR","Eugene, OR Metro Area","M1",1,"G3110",11792794737,436681302,43.9283286,-122.8976901,113,55,4,1111,4.95049504950495,10.1710171017102,0.36003600360036
"112",32780,366,32780,"Medford, OR","Medford, OR Metro Area","M1",1,"G3110",7209372699,46860852,42.4116284,-122.6756846,71,64,4,813,7.87207872078721,8.73308733087331,0.4920049200492
"113",33700,382,33700,"Modesto, CA","Modesto, CA Metro Area","M1",1,"G3110",3870867629,51101821,37.5623842,-121.0026557,85,350,17,1275,27.4509803921569,6.66666666666667,1.33333333333333
"114",25260,546,25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA Metro Area","M1",1,"G3110",3598582456,5468555,36.072478,-119.8155301,18,173,3,715,24.1958041958042,2.51748251748252,0.41958041958042
"115",23420,260,23420,"Fresno, CA","Fresno, CA Metro Area","M1",1,"G3110",15433278958,135402551,36.7610058,-119.6550193,131,674,50,2006,33.5992023928215,6.53040877367896,2.49252243270189
"116",31080,348,31080,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area","M1",1,"G3110",12558589615,2202092049,34.1090244,-118.1825492,2294,12088,1057,29013,41.6640816185848,7.90680039982077,3.64319443008307
"117",22140,NA,22140,"Farmington, NM","Farmington, NM Metro Area","M1",1,"G3110",14279077920,65425890,36.5116245,-108.3245778,26,12,0,848,1.41509433962264,3.06603773584906,0
"118",10740,106,10740,"Albuquerque, NM","Albuquerque, NM Metro Area","M1",1,"G3110",24041256743,37921741,35.1166033,-106.4565347,359,812,45,6745,12.0385470719051,5.32246108228317,0.667160859896219
"119",21340,238,21340,"El Paso, TX","El Paso, TX Metro Area","M1",1,"G3110",14461646726,7634538,31.527394,-105.5213326,73,391,28,1556,25.1285347043702,4.69151670951157,1.79948586118252
"120",22660,NA,22660,"Fort Collins, CO","Fort Collins, CO Metro Area","M1",1,"G3110",6723986975,98048035,40.6580933,-105.4867638,60,30,4,766,3.91644908616188,7.83289817232376,0.522193211488251
"121",19740,216,19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area","M1",1,"G3110",21615642000,147293259,39.4347492,-104.901209,574,1080,55,6913,15.6227397656589,8.30319687545205,0.795602488065963
"122",24540,216,24540,"Greeley, CO","Greeley, CO Metro Area","M1",1,"G3110",10326656276,76677079,40.5536965,-104.3942215,57,102,4,673,15.1560178306092,8.46953937592868,0.594353640416048
"123",11100,108,11100,"Amarillo, TX","Amarillo, TX Metro Area","M1",1,"G3110",13338829042,87118916,35.2480011,-101.9086668,10,71,1,527,13.4724857685009,1.89753320683112,0.189753320683112
"124",31180,352,31180,"Lubbock, TX","Lubbock, TX Metro Area","M1",1,"G3110",6961014817,21260554,33.4703271,-101.6488249,26,57,1,502,11.3545816733068,5.1792828685259,0.199203187250996
"125",10180,NA,10180,"Abilene, TX","Abilene, TX Metro Area","M1",1,"G3110",7105577372,36847363,32.4520222,-99.7187428,31,28,7,475,5.89473684210526,6.52631578947368,1.47368421052632
"126",32580,365,32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area","M1",1,"G3110",4068610100,31102596,26.3963839,-98.18099,116,572,89,1474,38.8059701492537,7.86974219810041,6.03799185888738
"127",22020,244,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area","M1",1,"G3110",7278667047,26517816,46.9148591,-96.9601826,143,267,7,3200,8.34375,4.46875,0.21875
"128",26420,288,26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area","M1",1,"G3110",21395340858,3064071034,29.7495926,-95.3536422,792,3655,312,11611,31.4787701317716,6.8211179054345,2.68710705365602
