"","GEOID","CSAFP","CBSAFP","NAME","NAMELSAD","LSAD","MEMI","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON","ENTRE","IMMIG","ImmiEnter","TOTAL","IMMIGRate","EntreRate","ImmigOwnEntreRate"
"25",41180,476,41180,"St. Louis, MO-IL","St. Louis, MO-IL Metro Area","M1",1,"G3110",20366579725,565384553,38.7404035,-90.3459564,439,390,26,7728,5.04658385093168,5.68064182194617,0.336438923395445
"26",44100,522,44100,"Springfield, IL","Springfield, IL Metro Area","M1",1,"G3110",3063280701,25218803,39.828565,-89.6962052,16,19,0,467,4.06852248394004,3.42612419700214,0
"27",43780,515,43780,"South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI Metro Area","M1",1,"G3110",2455267304,56251230,41.7749808,-86.1230143,24,29,3,606,4.78547854785479,3.96039603960396,0.495049504950495
"28",40980,474,40980,"Saginaw, MI","Saginaw, MI Metro Area","M1",1,"G3110",2073181634,40159719,43.3282667,-84.05541,25,0,0,440,0,5.68181818181818,0
"29",44220,212,44220,"Springfield, OH","Springfield, OH Metro Area","M1",1,"G3110",1029469370,13070242,39.9170315,-83.783676,18,6,0,232,2.58620689655172,7.75862068965517,0
"30",42340,496,42340,"Savannah, GA","Savannah, GA Metro Area","M1",1,"G3110",3477941518,587429320,32.1091449,-81.2730939,74,101,5,1188,8.5016835016835,6.22895622895623,0.420875420875421
"31",40220,NA,40220,"Roanoke, VA","Roanoke, VA Metro Area","M1",1,"G3110",4839992437,72598010,37.2862262,-79.9469346,18,20,0,555,3.6036036036036,3.24324324324324,0
"32",39580,450,39580,"Raleigh, NC","Raleigh, NC Metro Area","M1",1,"G3110",5485858939,75685838,35.7567464,-78.4604412,140,351,10,2537,13.8352384706346,5.51832873472605,0.394166338194718
"33",40380,464,40380,"Rochester, NY","Rochester, NY Metro Area","M1",1,"G3110",8459597611,5126899048,43.148038,-77.5232575,142,167,15,2432,6.86677631578947,5.83881578947368,0.616776315789474
"34",40060,NA,40060,"Richmond, VA","Richmond, VA Metro Area","M1",1,"G3110",11852491242,327650578,37.4634618,-77.4751772,267,205,21,3637,5.63651361011823,7.34121528732472,0.577398955182843
"35",39740,428,39740,"Reading, PA","Reading, PA Metro Area","M1",1,"G3110",2218040257,24252061,40.4139565,-75.9268598,98,148,15,1022,14.4814090019569,9.58904109589041,1.46771037181996
"36",42540,NA,42540,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","M1",1,"G3110",4523197900,77170603,41.3228806,-75.8981877,82,58,4,1194,4.85762144053601,6.86767169179229,0.33500837520938
"37",41540,NA,41540,"Salisbury, MD-DE","Salisbury, MD-DE Metro Area","M1",1,"G3110",5435122260,2080604052,38.3995211,-75.4782615,47,40,0,589,6.7911714770798,7.97962648556876,0
"38",48140,554,48140,"Wausau, WI","Wausau, WI Metro Area","M1",1,"G3110",4001539245,81145909,44.8980363,-89.757823,57,14,0,703,1.99146514935989,8.10810810810811,0
"39",45300,NA,45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area","M1",1,"G3110",6512932308,2115146547,28.1259071,-82.4652858,417,751,47,5579,13.461193762323,7.47445778813407,0.842444882595447
"40",46700,488,46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA Metro Area","M1",1,"G3110",2128379537,218647641,38.2672255,-121.939594,35,291,13,1022,28.4735812133072,3.42465753424658,1.2720156555773
"41",49420,NA,49420,"Yakima, WA","Yakima, WA Metro Area","M1",1,"G3110",11125450097,41102141,46.4565581,-120.7401446,51,195,1,759,25.6916996047431,6.71936758893281,0.131752305665349
"42",47300,546,47300,"Visalia-Porterville, CA","Visalia-Porterville, CA Metro Area","M1",1,"G3110",12494776875,37391591,36.2288241,-118.781061,55,209,26,751,27.8295605858855,7.32356857523302,3.46205059920106
"43",46060,536,46060,"Tucson, AZ","Tucson, AZ Metro Area","M1",1,"G3110",23794325411,5273054,32.1285226,-111.7830267,112,344,23,2020,17.029702970297,5.54455445544555,1.13861386138614
"44",48620,556,48620,"Wichita, KS","Wichita, KS Metro Area","M1",1,"G3110",12981364606,92855414,37.6298308,-97.3988319,147,240,18,2782,8.62688713156003,5.28396836808052,0.647016534867002
"45",47020,544,47020,"Victoria, TX","Victoria, TX Metro Area","M1",1,"G3110",4491432535,36383641,28.7314546,-97.1969934,71,48,5,984,4.8780487804878,7.21544715447155,0.508130081300813
"46",47380,NA,47380,"Waco, TX","Waco, TX Metro Area","M1",1,"G3110",4668694471,81529872,31.4272264,-97.0934727,29,62,2,561,11.0516934046346,5.16934046345811,0.35650623885918
"47",46140,538,46140,"Tulsa, OK","Tulsa, OK Metro Area","M1",1,"G3110",16237998497,493550071,36.2541502,-96.1749783,173,190,8,3075,6.17886178861789,5.6260162601626,0.260162601626016
"48",45820,NA,45820,"Topeka, KS","Topeka, KS Metro Area","M1",1,"G3110",8372470747,148307399,39.0413888,-95.8026393,80,17,0,1137,1.49516270888303,7.03605980650836,0
"49",47940,NA,47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area","M1",1,"G3110",3893008619,28167535,42.5367962,-92.471608,92,78,2,1182,6.5989847715736,7.7834179357022,0.169204737732657
"50",46220,NA,46220,"Tuscaloosa, AL","Tuscaloosa, AL Metro Area","M1",1,"G3110",7373818335,131651808,33.1606112,-87.7151664,16,17,0,383,4.43864229765013,4.17754569190601,0
"51",45220,533,45220,"Tallahassee, FL","Tallahassee, FL Metro Area","M1",1,"G3110",6184050070,556601745,30.3864276,-84.2804098,29,73,4,513,14.2300194931774,5.65302144249513,0.779727095516569
"52",45780,534,45780,"Toledo, OH","Toledo, OH Metro Area","M1",1,"G3110",3531467479,673611709,41.5439974,-83.6908887,64,82,0,1427,5.74632095304835,4.48493342676945,0
"53",47580,356,47580,"Warner Robins, GA","Warner Robins, GA Metro Area","M1",1,"G3110",2006923538,19556095,32.4015944,-83.6350953,13,26,1,332,7.83132530120482,3.91566265060241,0.301204819277108
"54",46660,NA,46660,"Valdosta, GA","Valdosta, GA Metro Area","M1",1,"G3110",4116441967,102347892,30.8274985,-83.2421316,33,20,3,496,4.03225806451613,6.65322580645161,0.604838709677419
"55",49660,566,49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area","M1",1,"G3110",4409156947,108718491,41.2363015,-80.5618679,70,43,0,1115,3.85650224215247,6.2780269058296,0
"56",49180,268,49180,"Winston-Salem, NC","Winston-Salem, NC Metro Area","M1",1,"G3110",5201851143,80932198,36.0788515,-80.3450642,69,38,0,1039,3.65736284889317,6.64100096246391,0
"57",47900,548,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","M1",1,"G3110",16178106918,1124017724,38.8169283,-77.4482275,1802,7323,502,29939,24.4597347940813,6.018905107051,1.67674271017736
"58",49620,276,49620,"York-Hanover, PA","York-Hanover, PA Metro Area","M1",1,"G3110",2341884216,16941833,39.9217514,-76.7288887,36,28,1,929,3.01399354144241,3.8751345532831,0.107642626480086
"59",47260,545,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","M1",1,"G3110",6972345097,3214108085,36.8560812,-76.3737908,137,231,0,4089,5.64930300807043,3.35045243335779,0
"60",46540,NA,46540,"Utica-Rome, NY","Utica-Rome, NY Metro Area","M1",1,"G3110",6795981620,237487618,43.3322887,-75.173169,28,47,0,743,6.3257065948856,3.76850605652759,0
"61",47220,428,47220,"Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area","M1",1,"G3110",1252937239,502091171,39.3283874,-75.1216435,14,14,3,216,6.48148148148148,6.48148148148148,1.38888888888889
"62",45940,408,45940,"Trenton, NJ","Trenton, NJ Metro Area","M1",1,"G3110",581629671,11189320,40.2825027,-74.703724,16,74,8,570,12.9824561403509,2.80701754385965,1.40350877192982
"63",36420,416,36420,"Oklahoma City, OK","Oklahoma City, OK Metro Area","M1",1,"G3110",14275025160,181554378,35.4309676,-97.5069659,431,403,31,4438,9.0806669671023,9.71158179360072,0.698512843623254
"64",39540,376,39540,"Racine, WI","Racine, WI Metro Area","M1",1,"G3110",861267826,1190381792,42.7540747,-87.414676,37,106,6,855,12.3976608187135,4.32748538011696,0.701754385964912
"65",36500,500,36500,"Olympia-Tumwater, WA","Olympia-Tumwater, WA Metro Area","M1",1,"G3110",1869969897,133393179,46.9358216,-122.8301524,48,39,1,826,4.72154963680387,5.81113801452785,0.121065375302663
"66",38900,440,38900,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area","M1",1,"G3110",17311313130,356212910,45.6006204,-122.4843457,703,984,92,7600,12.9473684210526,9.25,1.21052631578947
"67",34900,488,34900,"Napa, CA","Napa, CA Metro Area","M1",1,"G3110",1938262912,104154062,38.5070999,-122.3259045,36,72,4,410,17.5609756097561,8.78048780487805,0.975609756097561
"68",37100,348,37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area","M1",1,"G3110",4773381391,945947791,34.3587415,-119.1331432,181,598,38,2018,29.6333002973241,8.96927651139742,1.88305252725471
"69",36260,482,36260,"Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area","M1",1,"G3110",18725460886,3639530112,41.6218833,-113.0436525,151,228,19,2397,9.51188986232791,6.29954109303296,0.792657488527326
"70",39140,NA,39140,"Prescott, AZ","Prescott, AZ Metro Area","M1",1,"G3110",21039920080,11501575,34.6312117,-112.5773855,26,9,3,381,2.36220472440945,6.8241469816273,0.78740157480315
"71",39340,482,39340,"Provo-Orem, UT","Provo-Orem, UT Metro Area","M1",1,"G3110",13973702153,400847890,39.872067,-112.3590592,143,195,10,1963,9.93377483443709,7.28476821192053,0.509424350483953
"72",38060,NA,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ Metro Area","M1",1,"G3110",37723752759,86675785,33.1857653,-112.0678624,632,1469,139,7599,19.331490985656,8.31688380050007,1.82918805105935
"73",39380,444,39380,"Pueblo, CO","Pueblo, CO Metro Area","M1",1,"G3110",6179911297,30284241,38.1706581,-104.4898924,19,42,0,792,5.3030303030303,2.3989898989899,0
"74",36540,420,36540,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA Metro Area","M1",1,"G3110",11266396052,148188348,41.2904587,-95.9999701,435,542,20,6779,7.99527953975513,6.41687564537542,0.295028765304617
"75",35380,406,35380,"New Orleans-Metairie, LA","New Orleans-Metairie, LA Metro Area","M1",1,"G3110",8293551780,12101115061,29.805532,-89.7013821,230,266,18,2486,10.6999195494771,9.25181013676589,0.724054706355591
"76",37900,426,37900,"Peoria, IL","Peoria, IL Metro Area","M1",1,"G3110",6399733016,121934958,40.7882548,-89.514745,24,22,0,866,2.54041570438799,2.77136258660508,0
"77",36780,118,36780,"Oshkosh-Neenah, WI","Oshkosh-Neenah, WI Metro Area","M1",1,"G3110",1125314828,373176432,44.0857068,-88.6681488,54,18,4,571,3.1523642732049,9.45709281961471,0.700525394045534
"78",37860,NA,37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area","M1",1,"G3110",4321779039,983764582,30.6554013,-87.1618275,81,99,19,982,10.081466395112,8.24847250509165,1.93482688391039
"79",34980,400,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","M1",1,"G3110",16321410263,197967875,36.0885065,-86.7266015,290,318,29,3497,9.09350872176151,8.29282241921647,0.829282241921647
"80",35660,515,35660,"Niles-Benton Harbor, MI","Niles-Benton Harbor, MI Metro Area","M1",1,"G3110",1470458178,2625533765,41.7926389,-86.7418216,39,12,0,314,3.82165605095541,12.4203821656051,0
"81",34740,266,34740,"Muskegon, MI","Muskegon, MI Metro Area","M1",1,"G3110",1295054226,2486391831,43.2892579,-86.751892,23,12,0,600,2,3.83333333333333,0
"82",37460,NA,37460,"Panama City, FL","Panama City, FL Metro Area","M1",1,"G3110",3398182520,1205718482,30.1010953,-85.4749707,17,49,0,589,8.31918505942275,2.88624787775891,0
"83",36100,NA,36100,"Ocala, FL","Ocala, FL Metro Area","M1",1,"G3110",4112985503,193293405,29.2028047,-82.0431004,16,41,4,543,7.55064456721915,2.94659300184162,0.736648250460405
"84",39460,412,39460,"Punta Gorda, FL","Punta Gorda, FL Metro Area","M1",1,"G3110",1764034033,458806771,26.8689328,-81.9410769,22,27,0,340,7.94117647058823,6.47058823529412,0
"85",34940,162,34940,"Naples-Immokalee-Marco Island, FL","Naples-Immokalee-Marco Island, FL Metro Area","M1",1,"G3110",5176959832,792901545,26.118786,-81.4009553,79,142,9,511,27.7886497064579,15.4598825831703,1.76125244618395
"86",36740,422,36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area","M1",1,"G3110",9012049786,1377779539,28.434348,-81.3558763,354,859,92,4497,19.1016233044252,7.87191460973983,2.04580831665555
"87",37340,NA,37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area","M1",1,"G3110",2629960540,1402786334,28.2983043,-80.7003309,59,62,0,1052,5.893536121673,5.60836501901141,0
"88",38940,370,38940,"Port St. Lucie, FL","Port St. Lucie, FL Metro Area","M1",1,"G3110",2888882297,843124181,27.2326989,-80.4267701,56,140,10,811,17.2626387176326,6.90505548705302,1.23304562268804
"89",38300,430,38300,"Pittsburgh, PA","Pittsburgh, PA Metro Area","M1",1,"G3110",13678958451,157924987,40.4343378,-79.8280615,341,158,7,5671,2.78610474343149,6.01304884500088,0.12343502027861
"90",34820,396,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","M1",1,"G3110",5136165448,833808418,33.9690951,-78.6127235,65,26,0,873,2.97823596792669,7.44558991981672,0
"91",37980,428,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","M1",1,"G3110",11920145588,693341961,39.8951304,-75.3120032,1046,2172,139,20163,10.7722065168874,5.1877200813371,0.68938154044537
"92",36140,428,36140,"Ocean City, NJ","Ocean City, NJ Metro Area","M1",1,"G3110",651209688,955666476,39.0861425,-74.8477158,9,7,0,169,4.14201183431953,5.32544378698225,0
"93",35620,408,35620,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area","M1",1,"G3110",21478408908,6689374328,40.8987884,-73.9031302,2839,15067,1025,41723,36.1119766076265,6.8044004505908,2.45667857057259
"94",39300,148,39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area","M1",1,"G3110",4110362048,1681136832,41.7016138,-71.2892856,1076,2475,184,16641,14.8729042725798,6.46595757466498,1.10570278228472
"95",33460,378,33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","M1",1,"G3110",19781159640,1248717247,45.0612031,-93.3515965,949,1700,86,14284,11.9014281713806,6.64379725567068,0.60207224866984
"96",33340,376,33340,"Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI Metro Area","M1",1,"G3110",3767864626,4835860493,43.0176524,-87.4815485,291,440,29,5070,8.67850098619329,5.7396449704142,0.571992110453649
"97",21660,NA,21660,"Eugene, OR","Eugene, OR Metro Area","M1",1,"G3110",11792794737,436681302,43.9283286,-122.8976901,100,105,3,1389,7.55939524838013,7.19942404607631,0.215982721382289
"98",32780,366,32780,"Medford, OR","Medford, OR Metro Area","M1",1,"G3110",7209372699,46860852,42.4116284,-122.6756846,59,47,2,645,7.28682170542636,9.14728682170543,0.310077519379845
"99",33700,382,33700,"Modesto, CA","Modesto, CA Metro Area","M1",1,"G3110",3870867629,51101821,37.5623842,-121.0026557,61,305,8,1177,25.9133389974511,5.18266779949023,0.679694137638063
"100",32900,382,32900,"Merced, CA","Merced, CA Metro Area","M1",1,"G3110",5011540709,112771056,37.1948063,-120.7228019,95,232,38,655,35.4198473282443,14.5038167938931,5.80152671755725
"101",31460,260,31460,"Madera, CA","Madera, CA Metro Area","M1",1,"G3110",5535058332,41957139,37.2098213,-119.7498023,33,171,1,610,28.0327868852459,5.40983606557377,0.163934426229508
"102",23420,260,23420,"Fresno, CA","Fresno, CA Metro Area","M1",1,"G3110",15433278958,135402551,36.7610058,-119.6550193,66,447,6,1929,23.1726283048211,3.42146189735614,0.31104199066874
"103",31080,348,31080,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area","M1",1,"G3110",12558589615,2202092049,34.1090244,-118.1825492,2383,13554,1104,29912,45.3129178924846,7.96670232682535,3.69082642417759
"104",20940,NA,20940,"El Centro, CA","El Centro, CA Metro Area","M1",1,"G3110",10817378445,790204917,33.0408143,-115.3554001,34,253,5,711,35.5836849507736,4.78199718706048,0.70323488045007
"105",22140,NA,22140,"Farmington, NM","Farmington, NM Metro Area","M1",1,"G3110",14279077920,65425890,36.5116245,-108.3245778,28,38,0,453,8.38852097130243,6.18101545253863,0
"106",10740,106,10740,"Albuquerque, NM","Albuquerque, NM Metro Area","M1",1,"G3110",24041256743,37921741,35.1166033,-106.4565347,263,513,29,4124,12.439379243453,6.37730358874879,0.703200775945684
"107",21340,238,21340,"El Paso, TX","El Paso, TX Metro Area","M1",1,"G3110",14461646726,7634538,31.527394,-105.5213326,74,546,33,1591,34.3180389692018,4.65116279069767,2.07416719044626
"108",22660,NA,22660,"Fort Collins, CO","Fort Collins, CO Metro Area","M1",1,"G3110",6723986975,98048035,40.6580933,-105.4867638,139,78,2,1333,5.85146286571643,10.4276069017254,0.150037509377344
"109",19740,216,19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area","M1",1,"G3110",21615642000,147293259,39.4347492,-104.901209,1044,1762,146,11292,15.6039674105561,9.24548352816153,1.29295076160113
"110",24540,216,24540,"Greeley, CO","Greeley, CO Metro Area","M1",1,"G3110",10326656276,76677079,40.5536965,-104.3942215,83,91,15,1145,7.94759825327511,7.24890829694323,1.31004366812227
"111",33260,372,33260,"Midland, TX","Midland, TX Metro Area","M1",1,"G3110",4701543644,6452583,32.0923594,-101.9945395,49,44,2,480,9.16666666666667,10.2083333333333,0.416666666666667
"112",11100,108,11100,"Amarillo, TX","Amarillo, TX Metro Area","M1",1,"G3110",13338829042,87118916,35.2480011,-101.9086668,15,90,4,511,17.6125244618395,2.93542074363992,0.782778864970646
"113",31180,352,31180,"Lubbock, TX","Lubbock, TX Metro Area","M1",1,"G3110",6961014817,21260554,33.4703271,-101.6488249,37,23,0,427,5.3864168618267,8.66510538641686,0
"114",32580,365,32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area","M1",1,"G3110",4068610100,31102596,26.3963839,-98.18099,167,646,91,1462,44.1860465116279,11.4227086183311,6.22435020519836
"115",22020,244,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area","M1",1,"G3110",7278667047,26517816,46.9148591,-96.9601826,201,147,4,2959,4.96789455897263,6.79283541737073,0.135180804325786
"116",26420,288,26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area","M1",1,"G3110",21395340858,3064071034,29.7495926,-95.3536422,677,3310,210,11084,29.8628653915554,6.10790328401299,1.89462287982678
"117",30980,346,30980,"Longview, TX","Longview, TX Metro Area","M1",1,"G3110",4611066613,68442652,32.364601,-94.819897,15,5,0,322,1.5527950310559,4.6583850931677,0
"118",22900,NA,22900,"Fort Smith, AR-OK","Fort Smith, AR-OK Metro Area","M1",1,"G3110",8768726732,226572927,35.1955345,-94.562533,75,50,0,684,7.30994152046784,10.9649122807018,0
"119",22220,NA,22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO Metro Area","M1",1,"G3110",8192540477,129289519,36.1976326,-94.1198967,101,216,3,1561,13.8372837924407,6.47021140294683,0.192184497117233
"120",19780,218,19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA Metro Area","M1",1,"G3110",7468132027,73435205,41.5448597,-93.9434866,148,375,14,3393,11.05216622458,4.36192160330091,0.412614205717654
"121",30780,340,30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR Metro Area","M1",1,"G3110",10578440901,295694130,34.7557726,-92.4005889,169,172,9,2794,6.15604867573371,6.0486757337151,0.322118826055834
"122",20260,NA,20260,"Duluth, MN-WI","Duluth, MN-WI Metro Area","M1",1,"G3110",21789775318,2075554135,47.3297007,-92.3762591,66,23,1,851,2.7027027027027,7.75558166862515,0.117508813160987
"123",33740,384,33740,"Monroe, LA","Monroe, LA Metro Area","M1",1,"G3110",3852321100,128888970,32.6904772,-92.2627929,47,18,0,1143,1.5748031496063,4.11198600174978,0
"124",20740,232,20740,"Eau Claire, WI","Eau Claire, WI Metro Area","M1",1,"G3110",4263832586,104078617,44.938029,-91.285538,53,11,0,769,1.43042912873862,6.89206762028609,0
"125",32820,368,32820,"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area","M1",1,"G3110",12910527030,319234186,35.0085568,-89.8218159,144,203,12,2773,7.32059141723765,5.19293184276956,0.432744320230797
"126",31540,357,31540,"Madison, WI","Madison, WI Metro Area","M1",1,"G3110",8571132545,200856004,43.0842875,-89.5971781,186,109,8,2018,5.4013875123885,9.21704658077304,0.396432111000991
"127",25060,NA,25060,"Gulfport-Biloxi-Pascagoula, MS","Gulfport-Biloxi-Pascagoula, MS Metro Area","M1",1,"G3110",4586197020,2098192459,30.4302445,-88.9797355,25,46,0,509,9.03732809430256,4.91159135559921,0
"128",11540,118,11540,"Appleton, WI","Appleton, WI Metro Area","M1",1,"G3110",2475494072,222455372,44.2906032,-88.3723255,43,12,0,745,1.61073825503356,5.77181208053691,0
